"Data";"Descrição";"Preço de custo";"Quantidade";"Preço unitário";"Total dos Produtos";"Valor total"
"26/01/2023";"The New Fish - Bolinho de Bacalhau";"0,00";"1,00";"24,90";"109,03";"24,90"
"26/01/2023";"Tofu Okinawa Caseiro";"0,00";"2,00";"21,80";"89,28";"21,80"
"26/01/2023";"Torta de maracuja (pedaco) - Salao";"0,00";"2,00";"24,00";"113,47";"24,00"
"26/01/2023";"Wafer Dadinho - 90g";"0,00";"1,00";"4,90";"29,89";"4,90"
"26/01/2023";"Zona Azul 1 hora";"0,00";"10,00";"15,75";"271,23";"22,50"
"27/01/2023";"(1un) Muffin de banana - Raizes";"0,00";"1,00";"7,00";"42,30";"6,30"
"27/01/2023";"(1un) Muffin de banana COM SORVETE - Raizes";"0,00";"1,00";"14,00";"48,49";"14,00"
"27/01/2023";"(Viagem salao) Refeicao Seg a Sexta *";"0,00";"7,00";"139,64";"202,52";"164,63"
"27/01/2023";"Ao leite de coco ( Super Vegan )";"0,00";"1,00";"14,00";"49,89";"14,00"
"27/01/2023";"Bolinho sabor laranja com cenoura - Suavipan";"0,00";"2,00";"9,00";"90,97";"9,00"
"27/01/2023";"Bombom Sakura - ganache meio amargo (Seren dips)";"0,00";"2,00";"15,00";"98,88";"15,00"
"27/01/2023";"Brownie (viagem - pronto)";"0,00";"2,00";"8,00";"1.283,23";"16,00"
"27/01/2023";"Brownie com 01 bola de sorvete";"0,00";"2,00";"30,00";"111,47";"30,00"
"27/01/2023";"Buffet a vontade (Seg a Sexta) *";"0,00";"88,00";"1.499,40";"2.707,51";"2.174,13"
"27/01/2023";"Combo Almoço+sobremesa+bebida (Seg a Sex)";"0,00";"4,00";"34,99";"1.283,23";"139,96"
"27/01/2023";"Cookie Cumaru com chocolate (1un) Raizes";"0,00";"1,00";"7,00";"31,99";"7,00"
"27/01/2023";"Doce de leite de soja - Soymilke";"0,00";"1,00";"18,90";"1.283,23";"18,90"
"27/01/2023";"Escova dental bambu e carvao - Boni Natural";"0,00";"1,00";"25,90";"25,90";"25,90"
"27/01/2023";"Farofa artesanal Raizes (sem pimenta)";"0,00";"2,00";"23,80";"180,77";"23,80"
"27/01/2023";"Fudge vegano - Cranberries (Seren dips)";"0,00";"2,00";"5,00";"10,00";"10,00"
"27/01/2023";"GoodSoy - Snack de ervas finas";"0,00";"1,00";"3,90";"89,09";"3,90"
"27/01/2023";"Iogurte Vidaveg Coco";"0,00";"2,00";"5,90";"121,76";"11,80"
"27/01/2023";"Kit Churrasco - Combo 01 (9 bifes)";"0,00";"3,00";"29,99";"1.283,23";"89,97"
"27/01/2023";"Linguica do Futuro";"0,00";"1,00";"24,90";"1.283,23";"24,90"
"27/01/2023";"Marmita Raiz";"0,00";"1,00";"18,99";"1.283,23";"18,99"
"27/01/2023";"Mondo Picole - Black Pink";"0,00";"4,00";"51,60";"233,45";"51,60"
"27/01/2023";"Mondo Picole - Blond Biscoito Belga";"0,00";"1,00";"12,90";"91,68";"12,90"
"27/01/2023";"Mondo Picole - Choco Nuts";"0,00";"1,00";"11,90";"91,68";"11,90"
"27/01/2023";"Mondo Picole - Original";"0,00";"1,00";"10,90";"49,89";"10,90"
"27/01/2023";"Mousse de chocolate - Vidaveg";"0,00";"3,00";"32,70";"141,32";"31,61"
"27/01/2023";"Not Burger";"0,00";"1,00";"21,90";"1.283,23";"21,90"
"27/01/2023";"Not Meat Almondega";"0,00";"1,00";"22,90";"1.283,23";"22,90"
"27/01/2023";"Only 4 - 5g (chocolate)";"0,00";"1,00";"2,00";"26,99";"2,00"
"27/01/2023";"Only 4 - 5g (menta)";"0,00";"1,00";"2,00";"36,49";"2,00"
"27/01/2023";"Ovinho de amendoim tradicional";"17,70";"6,00";"5,90";"89,09";"35,40"
"27/01/2023";"Pao de melado - prestigio  (Seren dips)";"0,00";"3,00";"11,00";"103,69";"15,95"
"27/01/2023";"Picadinho ao molho caseiro Sora";"0,00";"6,00";"16,90";"1.283,23";"101,40"
"27/01/2023";"Porcao a parte";"0,00";"4,00";"16,00";"1.316,22";"32,00"
"27/01/2023";"Queijo Minas Frescal - Vidaveg";"0,00";"1,00";"25,90";"1.283,23";"25,90"
"27/01/2023";"Refeicao Delivery (Seg a Sex) *";"0,00";"19,00";"29,99";"1.283,23";"569,81"
"27/01/2023";"Salada Extra (Delivery)";"0,00";"4,00";"3,00";"1.283,23";"12,00"
"27/01/2023";"Suco de laranja (Campo Largo) 200ml";"0,00";"1,00";"4,50";"1.283,23";"4,50"
"27/01/2023";"Suco-refresco do dia";"0,00";"30,00";"115,00";"1.249,91";"150,00"
"27/01/2023";"The New Chicken - Filet";"0,00";"1,00";"22,90";"1.283,23";"22,90"
"27/01/2023";"The New Chicken Kids";"0,00";"1,00";"16,90";"1.283,23";"16,90"
"27/01/2023";"The New Meat Burger";"0,00";"2,00";"22,90";"1.283,23";"45,80"
"27/01/2023";"Tofu Miraia (até 200g)";"0,00";"1,00";"18,90";"42,30";"17,01"
"27/01/2023";"Torta holandesa 20x20";"0,00";"2,00";"50,00";"1.283,23";"100,00"
"27/01/2023";"Wewi Guarana";"0,00";"2,00";"13,00";"1.341,96";"13,00"
"27/01/2023";"Wewi Guarana Zero";"0,00";"1,00";"6,50";"46,49";"6,50"
"27/01/2023";"Xarope de Guarana 900ml";"0,00";"2,00";"25,80";"99,28";"25,80"
"27/01/2023";"Zona Azul 1 hora";"0,00";"7,00";"13,50";"202,09";"15,75"
"28/01/2023";"(1un) Muffin de banana - Raizes";"0,00";"1,00";"7,00";"86,98";"7,00"
"28/01/2023";"(1un) Muffin de banana COM SORVETE - Raizes";"0,00";"3,00";"28,00";"265,94";"42,00"
"28/01/2023";"(Viagem) Festival Mexicano *";"0,00";"3,00";"59,98";"89,97";"89,97"
"28/01/2023";"Agua Mineral Com Gas 500ml";"0,00";"6,00";"24,50";"489,40";"29,40"
"28/01/2023";"Basi Co - Queijo minas frescal";"0,00";"1,00";"25,90";"169,48";"25,90"
"28/01/2023";"Biscoito de polvilho Da Roca (Quinoa Real)";"0,00";"2,00";"15,80";"279,13";"15,80"
"28/01/2023";"Biscoito Krocao Banana e Aveia";"0,00";"1,00";"11,70";"81,68";"11,70"
"28/01/2023";"Biscoito Krocao Ossinho Mini";"0,00";"1,00";"11,70";"81,68";"11,70"
"28/01/2023";"Bites free minis - Brigadeiro funcional (NaturalLife)";"0,00";"1,00";"10,90";"99,58";"10,90"
"28/01/2023";"Bola de sorvete (1un)";"0,00";"2,00";"7,00";"104,78";"14,00"
"28/01/2023";"Bombom Sakura - creme de amendoim (Seren dips)";"0,00";"2,00";"15,00";"109,88";"15,00"
"28/01/2023";"Bombom Sakura - ganache meio amargo (Seren dips)";"0,00";"4,00";"30,00";"310,68";"28,22"
"28/01/2023";"Brownie com 01 bola de sorvete";"0,00";"6,00";"90,00";"519,78";"90,00"
"28/01/2023";"Bucha vegetal Biowash";"0,00";"3,00";"17,70";"309,33";"17,70"
"28/01/2023";"Buffet Festival Mexicano *";"0,00";"148,00";"2.093,30";"6.305,48";"4.397,55"
"28/01/2023";"Castanha de caju torrada e salgada 250g";"0,00";"1,00";"20,90";"212,65";"20,90"
"28/01/2023";"Coco branco (Super Vegan)";"0,00";"1,00";"14,00";"32,40";"14,00"
"28/01/2023";"Combo Almoço+sobremesa+bebida (Sabado)";"0,00";"1,00";"36,99";"770,76";"36,99"
"28/01/2023";"Cookie Cumaru com chocolate (1un) Raizes";"0,00";"4,00";"21,00";"302,24";"28,00"
"28/01/2023";"Cookies and Cream (Super Vegan) (barra)";"0,00";"2,00";"28,00";"876,73";"28,00"
"28/01/2023";"Creme de Castanha - Ervas finas Vidaveg";"0,00";"1,00";"16,90";"81,59";"16,90"
"28/01/2023";"Creme dental Menta e Melaleuca - Boni Natural";"0,00";"1,00";"16,90";"76,88";"16,90"
"28/01/2023";"Espetinhos congelados (Raizes)";"0,00";"1,00";"21,90";"81,59";"21,90"
"28/01/2023";"Farofa artesanal Raizes (sem pimenta)";"0,00";"3,00";"23,80";"144,98";"35,70"
"28/01/2023";"File Veg Sora";"0,00";"2,00";"33,80";"226,80";"33,80"
"28/01/2023";"Fini - Frutie mix de frutas vermelhas";"0,00";"2,00";"15,80";"310,34";"15,80"
"28/01/2023";"Fudge vegano - Castanha do Para (Seren dips)";"0,00";"2,00";"5,00";"91,78";"10,00"
"28/01/2023";"GoodSoy - Snack de churrasco";"0,00";"1,00";"3,90";"99,58";"3,90"
"28/01/2023";"GoodSoy - Snack de ervas finas";"0,00";"1,00";"3,90";"81,59";"3,90"
"28/01/2023";"GoodSoy - Snack de queijo";"0,00";"1,00";"3,90";"99,58";"3,90"
"28/01/2023";"GoodSoy - Snack de requeijão";"0,00";"1,00";"3,90";"81,59";"3,90"
"28/01/2023";"Iogurte grego tradicional - Vidaveg";"0,00";"1,00";"9,90";"113,18";"9,90"
"28/01/2023";"Iogurte Vidaveg Morango";"0,00";"2,00";"11,80";"789,66";"11,80"
"28/01/2023";"Linguica de soja Goshen";"0,00";"3,00";"37,80";"290,66";"56,70"
"28/01/2023";"Manteiga de castanha de caju - Vidaveg";"0,00";"2,00";"33,80";"119,58";"33,80"
"28/01/2023";"Molho de pimenta artesanal 30ml";"0,00";"1,00";"3,00";"770,76";"3,00"
"28/01/2023";"Mondo Picole - Black Pink";"0,00";"5,00";"51,60";"372,08";"61,45"
"28/01/2023";"Mondo Picole - Choco Nuts";"0,00";"4,00";"35,70";"360,02";"47,60"
"28/01/2023";"Mondo Picole - Original";"0,00";"7,00";"65,40";"424,51";"76,30"
"28/01/2023";"Mousse de chocolate - Vidaveg";"0,00";"1,00";"10,90";"77,38";"10,90"
"28/01/2023";"Muffin de banana - 4un congelados - Raizes";"0,00";"2,00";"19,90";"770,76";"39,80"
"28/01/2023";"Nata com coco 250 gr - Vovo Floria";"0,00";"1,00";"16,90";"81,88";"16,90"
"28/01/2023";"Nougat Preto (Super Vegan)";"0,00";"1,00";"14,00";"156,97";"14,00"
"28/01/2023";"Oleo essencial Lavanda 5ml- Phytoterapica";"0,00";"2,00";"69,80";"69,80";"69,80"
"28/01/2023";"Only 4 - 5g (chocolate)";"0,00";"6,00";"6,00";"487,28";"12,00"
"28/01/2023";"Only 4 - 5g (menta)";"0,00";"2,00";"2,00";"212,65";"4,00"
"28/01/2023";"Ovinho de amendoim tradicional";"2,95";"1,00";"5,90";"104,78";"5,90"
"28/01/2023";"Pacoca AMOR";"0,00";"2,00";"4,00";"178,66";"4,00"
"28/01/2023";"Pacoquita Individual";"0,00";"2,00";"2,00";"113,47";"4,00"
"28/01/2023";"Pasoka - Caju e Laranja";"0,00";"1,00";"5,50";"45,39";"5,50"
"28/01/2023";"Pasoka - especiarias";"0,00";"1,00";"4,90";"45,39";"4,90"
"28/01/2023";"Pasoka - pistache e coco";"0,00";"1,00";"4,90";"212,65";"4,90"
"28/01/2023";"Pizza brotinho (a moda) - Lar Vegan";"0,00";"1,00";"11,90";"155,67";"11,90"
"28/01/2023";"Pizza brotinho (alho) - Lar vegan";"0,00";"1,00";"11,90";"155,67";"11,90"
"28/01/2023";"Queijo parmesao ralado Sora";"0,00";"5,00";"20,70";"286,94";"34,50"
"28/01/2023";"Rapadurinha de Minas";"0,00";"1,00";"2,00";"61,98";"2,00"
"28/01/2023";"Refeicao crianca 5 a 10 anos (qualquer dia) *";"0,00";"1,00";"12,99";"140,86";"12,99"
"28/01/2023";"Refeicao Delivery (Sab Dom e Feriados) *";"0,00";"13,00";"29,99";"770,76";"389,87"
"28/01/2023";"Requeisoy sabor cheddar";"0,00";"3,00";"26,40";"286,94";"39,60"
"28/01/2023";"Requeisoy sabor original";"0,00";"1,00";"13,20";"169,26";"13,20"
"28/01/2023";"Requeisoy sabor provolone";"0,00";"2,00";"13,20";"117,68";"26,40"
"28/01/2023";"Salada Extra (Delivery)";"0,00";"2,00";"3,00";"770,76";"6,00"
"28/01/2023";"Salsicha de soja - Goshen";"0,00";"1,00";"21,90";"770,76";"21,90"
"28/01/2023";"Salsicha Hot Dog Goshen";"0,00";"1,00";"21,90";"169,48";"21,90"
"28/01/2023";"Skittles Original - 38g";"0,00";"2,00";"9,80";"236,55";"9,80"
"28/01/2023";"Sobremesa aniversario - Salao";"0,00";"1,00";"0,00";"46,89";"0,00"
"28/01/2023";"Sorvete Mondo 2 litros - Flocos";"0,00";"1,00";"56,90";"770,76";"56,90"
"28/01/2023";"Suco de uva (Campo Largo) 200ml";"0,00";"1,00";"4,50";"80,88";"4,50"
"28/01/2023";"Suco-refresco do dia";"0,00";"77,00";"220,00";"4.939,23";"385,00"
"28/01/2023";"The New Espetinho - Carne";"0,00";"2,00";"17,90";"770,76";"35,80"
"28/01/2023";"The New Espetinho - Frango";"0,00";"2,00";"17,90";"770,76";"35,80"
"28/01/2023";"The New Fish - Camarao Empanado";"0,00";"1,00";"24,90";"169,48";"24,90"
"28/01/2023";"Tofu Miraia (ate 250g)";"0,00";"1,00";"23,90";"23,90";"23,90"
"28/01/2023";"Tofu Okinawa Caseiro";"0,00";"5,00";"32,70";"935,23";"54,50"
"28/01/2023";"Torta holandesa (pedaco) - Salao";"0,00";"18,00";"140,00";"1.406,58";"177,04"
"28/01/2023";"Torta holandesa (pedaco) - Viagem";"0,00";"5,00";"30,00";"962,72";"50,00"
"28/01/2023";"Tubes Free Creme de chocolate";"0,00";"1,00";"7,90";"72,88";"7,90"
"28/01/2023";"Wewi Cola";"0,00";"8,00";"19,50";"910,84";"52,00"
"28/01/2023";"Wewi Guarana";"0,00";"11,00";"32,50";"1.147,36";"71,50"
"28/01/2023";"Wewi Laranja";"0,00";"2,00";"6,50";"770,76";"13,00"
"28/01/2023";"Zona Azul 1 hora";"0,00";"4,00";"6,75";"242,74";"8,47"
"29/01/2023";"(Viagem salao) Refeicao (Sab, Dom e Feriados) *";"0,00";"3,00";"59,98";"132,77";"89,97"
"29/01/2023";"Ao leite de coco ( Super Vegan )";"0,00";"1,00";"14,00";"180,47";"14,00"
"29/01/2023";"Bananinha sem acucar - Paraibuna";"0,00";"1,00";"3,80";"71,68";"3,80"
"29/01/2023";"Biscoito Krocao Palito";"0,00";"1,00";"11,70";"126,67";"11,70"
"29/01/2023";"Bolinho sabor laranja com cenoura - Suavipan";"0,00";"1,00";"4,50";"81,09";"4,50"
"29/01/2023";"Bombom Sakura - ganache meio amargo (Seren dips)";"0,00";"1,00";"7,50";"689,25";"7,50"
"29/01/2023";"Brownie (pedaco) (geladeira ou freezer da loja)";"0,00";"2,00";"8,00";"85,98";"16,00"
"29/01/2023";"Brownie com 01 bola de sorvete";"0,00";"2,00";"30,00";"134,97";"30,00"
"29/01/2023";"Bucha vegetal Biowash";"0,00";"1,00";"5,90";"5,90";"5,90"
"29/01/2023";"Buffet a vontade (Sáb, Dom e Feriados) *";"0,00";"89,00";"1.259,58";"3.696,99";"2.669,11"
"29/01/2023";"Castanha de caju crua 500g";"0,00";"2,00";"79,80";"187,67";"79,80"
"29/01/2023";"Castanha de caju torrada e salgada 250g";"0,00";"4,00";"41,80";"224,76";"83,60"
"29/01/2023";"Cookies 55% (Super Vegan)";"0,00";"1,00";"14,00";"139,68";"14,00"
"29/01/2023";"Cookies and Cream (Super Vegan) (barra)";"0,00";"1,00";"14,00";"180,47";"14,00"
"29/01/2023";"Creme dental Phytoterapica";"0,00";"1,00";"16,90";"86,88";"16,90"
"29/01/2023";"Esfiha mista 2 un - Lar Vegan";"0,00";"1,00";"20,90";"95,88";"20,90"
"29/01/2023";"Espetinhos congelados (Raizes)";"0,00";"5,00";"65,70";"918,33";"109,50"
"29/01/2023";"Farofa artesanal Raizes (com pimenta)";"0,00";"2,00";"11,90";"23,80";"23,80"
"29/01/2023";"File Veg Sora";"0,00";"4,00";"33,80";"67,60";"67,60"
"29/01/2023";"Fini - Frutie mix de frutas vermelhas";"0,00";"2,00";"15,80";"311,44";"15,80"
"29/01/2023";"Flocos 250 gr - Vovo Floria";"0,00";"1,00";"16,90";"92,28";"16,90"
"29/01/2023";"Frango do Futuro";"0,00";"1,00";"21,90";"207,18";"21,90"
"29/01/2023";"Futuro Atum";"0,00";"2,00";"39,80";"828,93";"39,80"
"29/01/2023";"Futuro Burger defumado";"0,00";"1,00";"22,90";"76,60";"22,90"
"29/01/2023";"GoodSoy - Snack de bacon";"0,00";"1,00";"3,90";"81,09";"3,90"
"29/01/2023";"Iogurte Vidaveg Morango";"0,00";"1,00";"5,90";"689,25";"5,90"
"29/01/2023";"Kit Churrasco - Combo 01 (9 bifes)";"0,00";"1,00";"29,99";"29,99";"29,99"
"29/01/2023";"Leite condensado 250 gr - Vovo Floria";"0,00";"1,00";"16,90";"207,18";"16,90"
"29/01/2023";"Linguica de soja Goshen";"0,00";"1,00";"18,90";"171,76";"18,90"
"29/01/2023";"Mondo Picole - Black Pink";"0,00";"4,00";"51,60";"355,03";"51,60"
"29/01/2023";"Mondo Picole - Original";"0,00";"10,00";"65,40";"584,29";"109,00"
"29/01/2023";"Mortadela de soja Goshen";"0,00";"2,00";"15,90";"207,18";"31,80"
"29/01/2023";"Not Mayo original";"0,00";"1,00";"13,90";"139,68";"13,90"
"29/01/2023";"Nougat Preto 70% (Super Vegan)";"0,00";"2,00";"28,00";"320,15";"28,00"
"29/01/2023";"Pacoca AMOR";"0,00";"1,00";"2,00";"76,98";"2,00"
"29/01/2023";"Pacoquita Individual";"0,00";"1,00";"2,00";"36,99";"2,00"
"29/01/2023";"Pasoka - chocolate 70%";"0,00";"1,00";"4,90";"180,47";"4,90"
"29/01/2023";"Pasoka - original";"0,00";"1,00";"4,90";"180,47";"4,90"
"29/01/2023";"Pasoka - para e cafe";"0,00";"1,00";"4,90";"180,47";"4,90"
"29/01/2023";"Pizza brotinho (calabresa) - Lar Vegan";"0,00";"4,00";"50,70";"977,52";"67,60"
"29/01/2023";"Presunto de soja Goshen";"0,00";"1,00";"15,90";"207,18";"15,90"
"29/01/2023";"Queijo mucarela fatiado - Vidaveg";"0,00";"1,00";"17,90";"76,60";"17,90"
"29/01/2023";"Queijo parmesao ralado Sora";"0,00";"1,00";"6,90";"86,88";"6,90"
"29/01/2023";"Refeicao crianca 5 a 10 anos (qualquer dia) *";"0,00";"2,00";"12,99";"102,46";"25,98"
"29/01/2023";"Refeicao Delivery (Sab Dom e Feriados) *";"0,00";"9,00";"116,96";"450,41";"260,91"
"29/01/2023";"Refeicao Delivery (Seg a Sex) *";"0,00";"15,00";"29,99";"689,25";"449,85"
"29/01/2023";"Sorvete Mondo 2 litros - Flocos";"0,00";"1,00";"56,90";"116,88";"56,90"
"29/01/2023";"Suco de uva (Campo Largo) 200ml";"0,00";"1,00";"4,50";"92,28";"4,50"
"29/01/2023";"Suco-refresco do dia";"0,00";"62,00";"165,00";"3.068,03";"310,00"
"29/01/2023";"Supino vegano - Banana Brasil";"0,00";"1,00";"2,90";"72,79";"2,90"
"29/01/2023";"The New Espetinho - Linguica";"0,00";"2,00";"17,90";"76,60";"35,80"
"29/01/2023";"Torta holandesa (pedaco) - Salao";"0,00";"9,00";"80,00";"798,02";"90,00"
"29/01/2023";"Torta holandesa (pedaco) - Viagem";"0,00";"2,00";"10,00";"689,25";"20,00"
"29/01/2023";"Torta holandesa 20x20";"0,00";"2,00";"50,00";"689,25";"100,00"
"29/01/2023";"Tubes Free Creme de chocolate";"0,00";"1,00";"7,90";"71,68";"7,90"
"29/01/2023";"Wafer Dadinho - 90g";"0,00";"1,00";"4,90";"81,09";"4,90"
"29/01/2023";"Wewi Cola";"0,00";"1,00";"6,50";"93,28";"6,50"
"29/01/2023";"Wewi Cola Zero";"0,00";"1,00";"8,50";"689,25";"8,50"
"29/01/2023";"Wewi Guarana";"0,00";"1,00";"6,50";"102,46";"6,50"
"30/01/2023";"(Viagem salao) Refeicao Seg a Sexta *";"0,00";"3,00";"47,98";"132,76";"70,97"
"30/01/2023";"Agua Mineral Com Gas 500ml";"0,00";"1,00";"4,90";"33,09";"4,90"
"30/01/2023";"Bombom Sakura - ganache meio amargo (Seren dips)";"0,00";"2,00";"15,00";"125,28";"14,25"
"30/01/2023";"Bombom Smore Baunilha - Smarsh";"0,00";"1,00";"4,90";"64,13";"4,90"
"30/01/2023";"Brownie (viagem - pronto)";"0,00";"2,00";"8,00";"886,28";"16,00"
"30/01/2023";"Brownie com 01 bola de sorvete";"0,00";"3,00";"30,00";"178,66";"45,00"
"30/01/2023";"Buffet a vontade (Seg a Sexta) *";"0,00";"58,00";"1.074,57";"1.990,20";"1.440,83"
"30/01/2023";"Combo Almoço+sobremesa+bebida (Seg a Sex)";"0,00";"2,00";"34,99";"886,28";"69,98"
"30/01/2023";"Esponja vegetal para louça - Biowash";"0,00";"1,00";"8,90";"33,89";"8,90"
"30/01/2023";"Goiabada Zero Individual";"0,00";"1,00";"3,20";"33,09";"3,20"
"30/01/2023";"Iogurte grego tradicional - Vidaveg";"0,00";"1,00";"9,90";"113,68";"9,90"
"30/01/2023";"Iogurte Vidaveg Coco";"0,00";"1,00";"5,90";"35,89";"5,90"
"30/01/2023";"Leite Naveia Barista";"0,00";"1,00";"16,90";"21,80";"16,90"
"30/01/2023";"Linguica de soja Goshen";"0,00";"1,00";"18,90";"82,78";"18,90"
"30/01/2023";"Linguica do Futuro";"0,00";"1,00";"24,90";"886,28";"24,90"
"30/01/2023";"Mondo 473ml Candy bar";"0,00";"1,00";"31,90";"64,39";"28,71"
"30/01/2023";"Mondo Picole - Black Pink";"0,00";"5,00";"38,70";"264,15";"64,50"
"30/01/2023";"Mondo Picole - Original";"0,00";"1,00";"10,90";"70,88";"10,90"
"30/01/2023";"Mousse de chocolate - Vidaveg";"0,00";"1,00";"10,90";"10,90";"10,90"
"30/01/2023";"Not Mayo alho";"0,00";"1,00";"13,90";"73,88";"13,90"
"30/01/2023";"Only 4 - 5g (chocolate)";"0,00";"4,00";"4,00";"130,11";"8,00"
"30/01/2023";"Pasoka - pistache e coco";"0,00";"2,00";"9,80";"135,48";"9,80"
"30/01/2023";"Picadinho ao molho caseiro Sora";"0,00";"2,00";"16,90";"886,28";"33,80"
"30/01/2023";"Pizza brotinho (alho) - Lar vegan";"0,00";"1,00";"16,90";"60,89";"16,90"
"30/01/2023";"Pizza brotinho (calabresa) - Lar Vegan";"0,00";"1,00";"16,90";"135,48";"16,90"
"30/01/2023";"Porcao a parte";"0,00";"3,00";"39,00";"1.772,56";"47,00"
"30/01/2023";"Presunto de soja Goshen";"0,00";"1,00";"15,90";"82,78";"15,90"
"30/01/2023";"Queijo Minas Frescal - Vidaveg";"0,00";"1,00";"25,90";"135,48";"25,90"
"30/01/2023";"Queijo parmesao ralado - Vidaveg";"0,00";"1,00";"8,90";"113,68";"8,90"
"30/01/2023";"Queijo parmesao ralado Sora";"0,00";"1,00";"6,90";"135,48";"6,90"
"30/01/2023";"Refeicao crianca 5 a 10 anos (qualquer dia) *";"0,00";"1,00";"12,99";"47,98";"12,99"
"30/01/2023";"Refeicao Delivery (Seg a Sex) *";"0,00";"20,00";"29,99";"886,28";"599,80"
"30/01/2023";"Salada Extra (Delivery)";"0,00";"10,00";"3,00";"886,28";"30,00"
"30/01/2023";"Salada Extra (Viagem)";"0,00";"1,00";"2,00";"82,78";"2,00"
"30/01/2023";"Salsicha de soja - Goshen";"0,00";"1,00";"21,90";"886,28";"21,90"
"30/01/2023";"Salsicha Hot Dog Goshen";"0,00";"1,00";"21,90";"886,28";"21,90"
"30/01/2023";"Suco de uva (Campo Largo) 200ml";"0,00";"1,00";"4,50";"886,28";"4,50"
"30/01/2023";"Suco-refresco do dia";"0,00";"32,00";"120,00";"1.183,15";"160,00"
"30/01/2023";"Torta holandesa (pedaco) - Salao";"0,00";"2,00";"20,00";"206,36";"20,00"
"30/01/2023";"Torta holandesa (pedaco) - Viagem";"0,00";"1,00";"10,00";"886,28";"10,00"
"30/01/2023";"Wewi Cola";"0,00";"1,00";"6,50";"886,28";"6,50"
"30/01/2023";"Wewi Guarana";"0,00";"1,00";"6,50";"60,89";"6,50"
"30/01/2023";"Zona Azul 1 hora";"0,00";"4,00";"9,00";"205,83";"9,00"
"31/01/2023";"(Viagem salao) Refeicao Seg a Sexta *";"0,00";"5,00";"68,97";"185,18";"114,95"
"31/01/2023";"Biscoito de polvilho Da Roca (Quinoa Real)";"0,00";"1,00";"7,90";"95,64";"3,23"
"31/01/2023";"Biscoito Krocao Palito";"0,00";"1,00";"11,70";"69,49";"11,70"
"31/01/2023";"Bombom Sakura - ganache meio amargo (Seren dips)";"0,00";"3,00";"15,00";"102,47";"22,50"
"31/01/2023";"Brownie (viagem - pronto)";"0,00";"3,00";"16,00";"1.110,89";"24,00"
"31/01/2023";"Buffet a vontade (Seg a Sexta) *";"0,00";"66,00";"1.249,50";"2.095,53";"1.616,16"
"31/01/2023";"Castanha de caju torrada e salgada 250g";"0,00";"1,00";"20,90";"50,89";"20,90"
"31/01/2023";"Cookies and Cream (Super Vegan) (barra)";"0,00";"1,00";"14,00";"38,99";"14,00"
"31/01/2023";"Espetinhos congelados (Raizes)";"0,00";"1,00";"21,90";"1.056,91";"21,90"
"31/01/2023";"Farofa 50g";"0,00";"3,00";"3,00";"1.056,91";"9,00"
"31/01/2023";"Farofa artesanal Raizes (sem pimenta)";"0,00";"2,00";"23,80";"85,59";"23,80"
"31/01/2023";"Goiabinha 250 gr - Vovo Floria";"0,00";"4,00";"67,60";"256,04";"67,60"
"31/01/2023";"GoodSoy - Snack de ervas finas";"0,00";"1,00";"3,90";"1.056,91";"3,90"
"31/01/2023";"Iogurte Vidaveg Morango";"0,00";"1,00";"5,90";"1.056,91";"5,90"
"31/01/2023";"Linguica do Futuro";"0,00";"1,00";"24,90";"1.056,91";"24,90"
"31/01/2023";"Marmita Raiz";"0,00";"3,00";"18,99";"1.056,91";"56,97"
"31/01/2023";"Mix de frutas secas castanhas 250gr";"0,00";"1,00";"20,90";"32,80";"20,90"
"31/01/2023";"Molho de pimenta artesanal 30ml";"0,00";"1,00";"3,00";"1.056,91";"3,00"
"31/01/2023";"Mondo Picole - Original";"0,00";"3,00";"32,70";"217,92";"26,26"
"31/01/2023";"Morango (Super Vegan)";"0,00";"1,00";"14,00";"43,99";"14,00"
"31/01/2023";"Nougat Preto (Super Vegan)";"0,00";"1,00";"14,00";"43,99";"14,00"
"31/01/2023";"Ovinho de amendoim tradicional";"2,95";"1,00";"5,90";"95,64";"2,41"
"31/01/2023";"Pacoquita Individual";"0,00";"1,00";"2,00";"26,99";"2,00"
"31/01/2023";"Peito de peru de soja Goshen";"0,00";"2,00";"31,80";"148,43";"22,41"
"31/01/2023";"PetVegan Bifinhos Frutas Mamao Laranja e Coco";"0,00";"1,00";"7,20";"7,20";"7,20"
"31/01/2023";"Porcao a parte";"0,00";"4,00";"8,00";"1.056,91";"32,00"
"31/01/2023";"Presunto de soja Goshen";"0,00";"1,00";"15,90";"1.056,91";"15,90"
"31/01/2023";"Queijo mucarela fatiado - Vidaveg";"0,00";"1,00";"17,90";"95,64";"7,32"
"31/01/2023";"Refeicao Delivery (Seg a Sex) *";"0,00";"26,00";"29,99";"1.056,91";"779,74"
"31/01/2023";"Requeisoy sabor original";"0,00";"1,00";"13,20";"1.056,91";"13,20"
"31/01/2023";"Salada Extra (Delivery)";"0,00";"8,00";"3,00";"1.056,91";"24,00"
"31/01/2023";"Suco de laranja (Campo Largo) 200ml";"0,00";"3,00";"4,50";"1.056,91";"13,50"
"31/01/2023";"Suco de uva (Campo Largo) 200ml";"0,00";"2,00";"4,50";"1.056,91";"9,00"
"31/01/2023";"Suco-refresco do dia";"0,00";"27,00";"110,00";"2.050,68";"132,05"
"31/01/2023";"Torta holandesa (pedaco) - Viagem";"0,00";"1,00";"10,00";"1.056,91";"10,00"
